3000 0.19817124961408750 0.15242793442031255 0.28335933090320875
3001 0.19882375864242308 0.15303043940530880 0.28393656740304651
3002 0.19947580070055215 0.15363258171531502 0.28451339595529479
3003 0.20012737578847828 0.15423436135032986 0.28508981655995314
3004 0.20077848390619879 0.15483577831035467 0.28566582921702333
3005 0.20142912505371546 0.15543683259538899 0.28624143392650314
3006 0.20207929923102830 0.15603752420543326 0.28681663068839436
3007 0.20272900643813552 0.15663785314048617 0.28739141950269476
3008 0.20337824667503890 0.15723781940054860 0.28796580036940655
3009 0.20402701994173755 0.15783742298562142 0.28853977328852887
3010 0.20467532623823148 0.15843666389570377 0.28911333826006169
3011 0.20532316556452068 0.15903554213079474 0.28968649528400503
3012 0.20597053792060604 0.15963405769089523 0.29025924436035933
3013 0.20661744330648668 0.16023221057600612 0.29083158548912369
3014 0.20726388172216259 0.16083000078612608 0.29140351867029812
3015 0.20790985316763377 0.16142742832125512 0.29197504390388440
3016 0.20855535764290112 0.16202449318139411 0.29254616118987986
3017 0.20920039514796285 0.16262119536654263 0.29311687052828761
3018 0.20984496568282163 0.16321753487670021 0.29368717191910410
3019 0.21048906924747479 0.16381351171186731 0.29425706536233198
3020 0.21113270584192412 0.16440912587204481 0.29482655085797038
3021 0.21177587546616872 0.16500437735723184 0.29539562840601929
3022 0.21241857812020859 0.16559926616742748 0.29596429800647917
3023 0.21306081380404374 0.16619379230263265 0.29653255965934822
3024 0.21370258251767504 0.16678795576284777 0.29710041336462956
3025 0.21434388426110162 0.16738175654807286 0.29766785912232008
3026 0.21498471903432348 0.16797519465830657 0.29823489693242244
3027 0.21562508683734150 0.16856827009354980 0.29880152679493444
3028 0.21626498767015390 0.16916098285380299 0.29936774870985738
3029 0.21690442153276246 0.16975333293906614 0.29993356267719040
3030 0.21754338842516541 0.17034532034933791 0.30049896869693438
3031 0.21818188834736540 0.17093694508461921 0.30106396676908931
3032 0.21881992129936068 0.17152820714491046 0.30162855689365431
3033 0.21945748728115122 0.17211910653021167 0.30219273907062982
3034 0.22009458629273704 0.17270964324052152 0.30275651330001541
3035 0.22073121833411813 0.17329981727584087 0.30331987958181283
3036 0.22136738340529449 0.17388962863617019 0.30388283791601944
3037 0.22200308150626702 0.17447907732150858 0.30444538830263790
